CUE, TARGET, NORMED?, #G, #P, FSG, BSG, MSG, OSG, #M, MMIAS, #O, OMIAS, QSS, QFR, QCON, QH, QPS, QMC, QPR, QRSG, QUC, TSS, TFR, TCON, TH, TPS, TMC, TPR, TRSG, TUC
PARK, DRIVE, YES, 148, 7, .047, 0.000, .0136, .0527, 2, 1, 2.0, 1, 21, 94, 5.45, P, N, .95, .35, .032, 1, 14, 105, 4.35, T, V, 1.69, .23, .063, 1
PARK, PICNIC, YES, 148, 6, .041, .056, .0003, .0005, 1, 1, 1.0, 1, 21, 94, 5.45, P, N, .95, .35, .032, 1, 13, 15, 5.40, , N, .73, .27, .014, 1
PARK, GRASS, YES, 148, 5, .034, 0.000, .0006, 0.0000, 1, 1, 0.0, 0, 21, 94, 5.45, P, N, .95, .35, .032, 1, 14, 53, 5.93, T, N, 1.50, .50, .164, 1
PARK, ZOO, YES, 148, 5, .034, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 21, 94, 5.45, P, N, .95, .35, .032, 1, 8, 9, 5.79, , N, 1.88, .75, .022, 1
PARK, LAKE, YES, 148, 4, .027, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 21, 94, 5.45, P, N, .95, .35, .032, 1, 15, 54, 5.70, , N, 2.50, .43, .052, 1
PARK, PLACE, YES, 148, 4, .027, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 21, 94, 5.45, P, N, .95, .35, .032, 1, 22, 571, 3.98, , N, 1.33, .39, .054, 1
PARK, PLAY, YES, 148, 4, .027, 0.000, .0078, .0003, 2, 1, 1.0, 0, 21, 94, 5.45, P, N, .95, .35, .032, 1, 21, 200, 4.22, P, V, 1.30, .45, .045, 1
PARK, AMUSEMENT, NO, 148, 3, .020, ¥, ¥, 0.0000, 0, 0, 0.0, 0, 21, 94, 5.45, P, N, .95, .35, .032, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
PARK, RECREATION, YES, 148, 3, .020, .112, .0024, .0085, 2, 1, 3.0, 1, 21, 94, 5.45, P, N, .95, .35, .032, 1, 11, 43, ¥, , N, 2.18, .27, .006, 1
PARK, RIDE, YES, 148, 3, .020, 0.000, .0012, .0182, 1, 1, 2.0, 1, 21, 94, 5.45, P, N, .95, .35, .032, 1, 14, 49, 4.14, , V, 1.50, .33, .113, 1
PARK, SIT, YES, 148, 3, .020, 0.000, .0201, 0.0000, 1, 1, 0.0, 0, 21, 94, 5.45, P, N, .95, .35, .032, 1, 14, 67, 4.33, , V, 1.17, .58, .230, 1
PARK, AVENUE, YES, 148, 2, .014, .013, 0.0000, 0.0000, 0, 1, 0.0, 0, 21, 94, 5.45, P, N, .95, .35, .032, 1, 4, 46, 6.48, , N, 1.00, .75, .074, 1
PARK, LOT, YES, 148, 2, .014, .297, .0014, .0073, 1, 1, 1.0, 1, 21, 94, 5.45, P, N, .95, .35, .032, 1, 17, 127, 4.43, N, N, 1.82, .24, .017, 1
PARK, MUSEUM, YES, 148, 2, .014, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 21, 94, 5.45, P, N, .95, .35, .032, 1, 16, 32, ¥, , N, .83, 0.00, 0.000, 1
PARK, STATE, YES, 148, 2, .014, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 21, 94, 5.45, P, N, .95, .35, .032, 1, 15, 808, 4.31, N, N, 1.07, .64, .076, 1
PARKING, LOT, YES, 146, 36, .247, 0.000, 0.0000, .0159, 0, 1, 2.0, 2, 12, 31, ¥, , V, 1.18, .36, .007, 1, 17, 127, 4.43, N, N, 1.82, .24, .017, 1
PARKING, CAR, YES, 146, 30, .205, 0.000, .0484, .0026, 6, 1, 1.0, 0, 12, 31, ¥, , V, 1.18, .36, .007, 1, 25, 274, 6.35, , N, 2.50, .91, .259, 1
PARKING, TICKET, YES, 146, 16, .110, .014, .0005, 0.0000, 1, 1, 0.0, 0, 12, 31, ¥, , V, 1.18, .36, .007, 1, 19, 16, 7.00, G, N, .89, .28, .035, 1
PARKING, STOP, YES, 146, 12, .082, 0.000, .0003, 0.0000, 1, 1, 0.0, 0, 12, 31, ¥, , V, 1.18, .36, .007, 1, 8, 120, 2.93, G, V, 1.75, .88, .435, 1
PARKING, STICKER, YES, 146, 7, .048, .014, .0009, .0101, 1, 1, 2.0, 1, 12, 31, ¥, , V, 1.18, .36, .007, 1, 19, 0, ¥, G, N, 1.00, .12, .028, 1
PARKING, SPACE, YES, 146, 6, .041, 0.000, .0116, 0.0000, 1, 1, 0.0, 0, 12, 31, ¥, , V, 1.18, .36, .007, 1, 25, 184, 3.59, , N, 1.91, .68, .068, 1
PARKING, PERMIT, YES, 146, 5, .034, .135, 0.0000, .0077, 0, 1, 4.0, 4, 12, 31, ¥, , V, 1.18, .36, .007, 1, 15, 77, 4.00, W, V, 2.40, .33, .062, 1
PARKING, GARAGE, YES, 146, 4, .027, 0.000, 0.0000, .1064, 0, 1, 1.0, 1, 12, 31, ¥, , V, 1.18, .36, .007, 1, 12, 21, ¥, , N, .55, .09, .002, 1
PARKING, DECAL, NO, 146, 3, .021, ¥, ¥, 0.0000, 0, 0, 0.0, 0, 12, 31, ¥, , V, 1.18, .36, .007, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
PARKING, DRIVE, YES, 146, 3, .021, 0.000, .0262, .0995, 2, 1, 2.0, 1, 12, 31, ¥, , V, 1.18, .36, .007, 1, 14, 105, 4.35, T, V, 1.69, .23, .063, 1
PARKING, SPOT, YES, 146, 3, .021, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 12, 31, ¥, , V, 1.18, .36, .007, 1, 12, 57, 4.71, T, N, 1.25, .33, .074, 1
PARKING, TOW, YES, 146, 2, .014, .027, 0.0000, .0660, 0, 1, 1.0, 1, 12, 31, ¥, , V, 1.18, .36, .007, 1, 13, 1, 4.00, , V, 1.38, .08, 0.000, 1
PARKWAY, CARS, NO, 153, 22, .144, ¥, ¥, 0.0000, 0, 0, 0.0, 0, 14, 6, ¥, , N, 3.00, .09, .005, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
PARKWAY, DRIVEWAY, YES, 153, 17, .111, .041, 0.0000, .0041, 0, 3, 3.0, 3, 14, 6, ¥, , N, 3.00, .09, .005, 0, 14, 14, ¥, , N, 2.75, .42, .009, 1
PARKWAY, STREET, YES, 153, 15, .098, 0.000, .0471, .0241, 5, 3, 3.0, 1, 14, 6, ¥, , N, 3.00, .09, .005, 0, 15, 244, 5.84, , N, 1.87, .67, .200, 1
PARKWAY, DRIVE, YES, 153, 11, .072, 0.000, .0113, 0.0000, 6, 3, 0.0, 0, 14, 6, ¥, , N, 3.00, .09, .005, 0, 14, 105, 4.35, T, V, 1.69, .23, .063, 1
PARKWAY, ROAD, YES, 153, 10, .065, 0.000, .0586, .0405, 7, 3, 4.0, 1, 14, 6, ¥, , N, 3.00, .09, .005, 0, 24, 197, 5.48, N, N, 1.77, .64, .163, 1
PARKWAY, HIGHWAY, YES, 153, 8, .052, 0.000, .0314, .0331, 4, 3, 6.0, 2, 14, 6, ¥, , N, 3.00, .09, .005, 0, 14, 40, 5.95, , N, 3.75, .42, .072, 1
PARKWAY, BOULEVARD, YES, 153, 5, .033, 0.000, 0.0000, .0601, 0, 3, 2.0, 2, 14, 6, ¥, , N, 3.00, .09, .005, 0, 9, 11, ¥, , N, 1.86, .14, .009, 1
PARKWAY, FREEWAY, YES, 153, 5, .033, 0.000, .0035, .0260, 2, 3, 6.0, 4, 14, 6, ¥, , N, 3.00, .09, .005, 0, 13, 5, ¥, , N, 4.10, .20, .018, 1
PARKWAY, PARK, YES, 153, 5, .033, 0.000, .0062, .0036, 2, 3, 2.0, 1, 14, 6, ¥, , N, 3.00, .09, .005, 0, 21, 94, 5.45, P, N, .95, .35, .032, 1
PARKWAY, INTERSTATE, YES, 153, 4, .026, 0.000, .0060, .0435, 3, 3, 5.0, 2, 14, 6, ¥, , N, 3.00, .09, .005, 0, 8, 14, ¥, , N, 3.38, .38, .036, 1
PARKWAY, BOARDWALK, NO, 153, 2, .013, ¥, ¥, 0.0000, 0, 0, 0.0, 0, 14, 6, ¥, , N, 3.00, .09, .005, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
PARKWAY, LOT, YES, 153, 2, .013, 0.000, .0005, .0098, 1, 3, 1.0, 0, 14, 6, ¥, , N, 3.00, .09, .005, 0, 17, 127, 4.43, N, N, 1.82, .24, .017, 1
PARKWAY, MIRAMAK, NO, 153, 2, .013, ¥, ¥, 0.0000, 0, 0, 0.0, 0, 14, 6, ¥, , N, 3.00, .09, .005, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
PARKWAY, TRAFFIC, YES, 153, 2, .013, 0.000, .0033, .0008, 3, 3, 1.0, 1, 14, 6, ¥, , N, 3.00, .09, .005, 0, 14, 68, 5.83, , N, 1.00, .42, .012, 1
PARROT, BIRD, YES, 145, 91, .628, .056, .0003, 0.0000, 1, 1, 0.0, 0, 9, 1, 6.28, , N, .50, .38, .036, 1, 23, 31, 5.77, , N, 1.45, .68, .198, 1
PARROT, TALK, YES, 145, 16, .110, 0.000, .0003, 0.0000, 1, 1, 0.0, 0, 9, 1, 6.28, , N, .50, .38, .036, 1, 18, 154, 4.18, , V, 1.79, .86, .209, 0
PARROT, GREEN, YES, 145, 4, .028, 0.000, .0006, .0005, 1, 1, 1.0, 0, 9, 1, 6.28, , N, .50, .38, .036, 1, 17, 116, 5.46, N, N, 1.19, .94, .142, 1
PARROT, CRACKER, YES, 145, 3, .021, .028, 0.0000, .0088, 0, 1, 1.0, 1, 9, 1, 6.28, , N, .50, .38, .036, 1, 18, 4, 6.32, , N, 1.14, .36, .115, 1
PARROT, MIMIC, YES, 145, 3, .021, .026, 0.0000, .0014, 0, 1, 1.0, 1, 9, 1, 6.28, , N, .50, .38, .036, 1, 15, 0, 3.18, , V, .92, .15, .017, 0
PARROT, APE, YES, 145, 2, .014, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 9, 1, 6.28, , N, .50, .38, .036, 1, 10, 3, 6.40, , N, 3.00, .67, .136, 1
PARROT, COLOR, YES, 145, 2, .014, 0.000, .0010, .0011, 1, 1, 1.0, 0, 9, 1, 6.28, , N, .50, .38, .036, 1, 12, 141, 4.45, , N, 3.08, 1.00, .090, 1
PARROT, PARAKEET, NO, 145, 2, .014, ¥, ¥, 0.0000, 0, 0, 0.0, 0, 9, 1, 6.28, , N, .50, .38, .036, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
PARROT, PIRATE, YES, 145, 2, .014, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 9, 1, 6.28, , N, .50, .38, .036, 1, 20, 4, ¥, , N, .80, .20, .002, 1
PARSLEY, GREEN, YES, 149, 21, .141, 0.000, .0102, .0008, 5, 4, 1.0, 0, 29, 1, ¥, , N, 2.52, .08, .001, 1, 17, 116, 5.46, N, N, 1.19, .94, .142, 1
PARSLEY, FLAKES, YES, 149, 11, .074, 0.000, 0.0000, 0.0000, 0, 4, 0.0, 0, 29, 1, ¥, , N, 2.52, .08, .001, 1, 6, 4, ¥, , N, .67, .33, .106, 1
PARSLEY, SEASONING, YES, 149, 9, .060, 0.000, .0034, .0167, 3, 4, 3.0, 2, 29, 1, ¥, , N, 2.52, .08, .001, 1, 10, 2, 5.37, , V, 2.10, .30, .009, 1
PARSLEY, DECORATION, YES, 149, 8, .054, 0.000, 0.0000, 0.0000, 0, 4, 0.0, 0, 29, 1, ¥, , N, 2.52, .08, .001, 1, 20, 8, 5.67, , N, 1.17, .06, .003, 1
PARSLEY, FOOD, YES, 149, 8, .054, 0.000, .0386, 0.0000, 17, 4, 0.0, 0, 29, 1, ¥, , N, 2.52, .08, .001, 1, 18, 147, 5.84, , N, 1.69, .63, .203, 1
PARSLEY, SPICE, YES, 149, 7, .047, 0.000, .0415, .0073, 4, 4, 5.0, 2, 29, 1, ¥, , N, 2.52, .08, .001, 1, 17, 4, 5.86, , N, 2.53, .53, .062, 1
PARSLEY, OREGANO, YES, 149, 6, .040, 0.000, .0013, .0297, 2, 4, 8.0, 6, 29, 1, ¥, , N, 2.52, .08, .001, 1, 13, 0, 5.39, , N, 2.75, .08, .010, 1
PARSLEY, LETTUCE, YES, 149, 5, .034, 0.000, .0081, .0165, 1, 4, 4.0, 3, 29, 1, ¥, , N, 2.52, .08, .001, 1, 11, 0, 5.67, , N, 2.45, .27, .105, 1
PARSLEY, HERB, YES, 149, 4, .027, .013, .0027, .0160, 3, 4, 4.0, 3, 29, 1, ¥, , N, 2.52, .08, .001, 1, 17, 7, 5.54, , N, 2.24, .12, .008, 1
PARSLEY, LEAF, YES, 149, 4, .027, 0.000, .0052, .0059, 3, 4, 1.0, 0, 29, 1, ¥, , N, 2.52, .08, .001, 1, 10, 12, 5.89, N, N, 2.30, .60, .110, 1
PARSLEY, PLATE, YES, 149, 4, .027, 0.000, 0.0000, .0122, 0, 4, 2.0, 2, 29, 1, ¥, , N, 2.52, .08, .001, 1, 12, 22, 5.74, , N, 3.42, .42, .079, 1
PARSLEY, SALAD, YES, 149, 4, .027, 0.000, .0124, .0205, 5, 4, 3.0, 2, 29, 1, ¥, , N, 2.52, .08, .001, 1, 15, 9, 6.83, , N, 1.73, .47, .176, 1
PARSLEY, SPAGHETTI, YES, 149, 3, .020, 0.000, .0134, .0086, 3, 4, 4.0, 2, 29, 1, ¥, , N, 2.52, .08, .001, 1, 13, 1, ¥, , N, 2.30, .60, .324, 1
PARSLEY, VEGETABLE, YES, 149, 3, .020, 0.000, .0027, .0218, 1, 4, 4.0, 3, 29, 1, ¥, , N, 2.52, .08, .001, 1, 14, 10, 6.76, , N, 2.23, .39, .019, 1
PARSLEY, BASIL, NO, 149, 2, .013, ¥, ¥, 0.0000, 0, 0, 0.0, 0, 29, 1, ¥, , N, 2.52, .08, .001, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
PARSLEY, BREATH, YES, 149, 2, .013, 0.000, 0.0000, 0.0000, 0, 4, 0.0, 0, 29, 1, ¥, , N, 2.52, .08, .001, 1, 13, 53, 4.91, , N, 2.08, .42, .017, 1
PARSLEY, BROCCOLI, YES, 149, 2, .013, 0.000, .0011, .0410, 1, 4, 4.0, 3, 29, 1, ¥, , N, 2.52, .08, .001, 1, 13, 1, ¥, , N, 2.23, .23, .042, 1
PARSLEY, CHEF, YES, 149, 2, .013, 0.000, .0002, .0144, 1, 4, 2.0, 2, 29, 1, ¥, , N, 2.52, .08, .001, 1, 6, 9, 6.41, , N, .50, .17, .029, 1
PARSLEY, CILANTRO, NO, 149, 2, .013, ¥, ¥, 0.0000, 0, 0, 0.0, 0, 29, 1, ¥, , N, 2.52, .08, .001, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
PARSLEY, COOKING, YES, 149, 2, .013, 0.000, .0005, .0172, 1, 4, 3.0, 3, 29, 1, ¥, , N, 2.52, .08, .001, 1, 21, 32, ¥, , V, 1.11, .11, .004, 1
PARSLEY, DINNER, YES, 149, 2, .013, 0.000, .0016, .0048, 3, 4, 1.0, 1, 29, 1, ¥, , N, 2.52, .08, .001, 1, 5, 91, 5.38, , N, 3.40, .60, .336, 1
PARSLEY, GARNISH, NO, 149, 2, .013, ¥, ¥, 0.0000, 0, 0, 0.0, 0, 29, 1, ¥, , N, 2.52, .08, .001, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
PARSLEY, INGREDIENT, NO, 149, 2, .013, ¥, ¥, 0.0000, 0, 0, 0.0, 0, 29, 1, ¥, , N, 2.52, .08, .001, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
PARSLEY, PASTA, YES, 149, 2, .013, 0.000, .0016, .0077, 1, 4, 3.0, 2, 29, 1, ¥, , N, 2.52, .08, .001, 1, 13, 0, ¥, , N, 1.50, .50, .032, 0
PARSLEY, RESTAURANT, YES, 149, 2, .013, 0.000, 0.0000, .0258, 0, 4, 2.0, 2, 29, 1, ¥, , N, 2.52, .08, .001, 1, 12, 41, 6.83, , N, 2.25, .33, .009, 1
PARSLEY, SAGE, YES, 149, 2, .013, .027, 0.0000, .0132, 0, 4, 5.0, 4, 29, 1, ¥, , N, 2.52, .08, .001, 1, 14, 2, ¥, , N, 1.42, .17, .003, 1
PARSLEY, SAUCE, YES, 149, 2, .013, 0.000, .0067, .0105, 3, 4, 2.0, 1, 29, 1, ¥, , N, 2.52, .08, .001, 1, 15, 20, 6.76, , N, 1.42, .42, .132, 1
PARSLEY, SMELL, YES, 149, 2, .013, 0.000, .0013, .0008, 3, 4, 1.0, 1, 29, 1, ¥, , N, 2.52, .08, .001, 1, 13, 34, 4.40, , V, 1.54, .77, .284, 1
PARSLEY, YUCK, YES, 149, 2, .013, 0.000, .0003, .0012, 1, 4, 1.0, 1, 29, 1, ¥, , N, 2.52, .08, .001, 1, 15, 0, ¥, , I, 2.07, .43, .019, 1
PART, PIECE, YES, 148, 39, .264, .183, .0090, .0043, 4, 2, 2.0, 0, 17, 500, 3.05, G, N, 2.07, .47, .097, 1, 13, 129, 3.75, , N, 1.00, .46, .071, 1
PART, WHOLE, YES, 148, 21, .142, .182, .0506, .0405, 4, 2, 5.0, 1, 17, 500, 3.05, G, N, 2.07, .47, .097, 1, 16, 309, 3.58, , AJ, 1.88, .44, .185, 1
PART, HALF, YES, 148, 14, .095, .087, .0519, .0635, 4, 2, 1.0, 0, 17, 500, 3.05, G, N, 2.07, .47, .097, 1, 8, 275, 3.71, , N, .71, .71, .166, 1
PART, HAIR, YES, 148, 13, .088, 0.000, .0005, .0042, 1, 2, 1.0, 1, 17, 500, 3.05, G, N, 2.07, .47, .097, 1, 19, 148, 5.70, , N, .72, .72, .184, 1
PART, PLAY, YES, 148, 9, .061, 0.000, 0.0000, 0.0000, 0, 2, 0.0, 0, 17, 500, 3.05, G, N, 2.07, .47, .097, 1, 21, 200, 4.22, P, V, 1.30, .45, .045, 1
PART, CAR, YES, 148, 6, .041, 0.000, .0110, .0019, 1, 2, 1.0, 0, 17, 500, 3.05, G, N, 2.07, .47, .097, 1, 25, 274, 6.35, , N, 2.50, .91, .259, 1
PART, PORTION, YES, 148, 4, .027, .296, .0025, .0425, 2, 2, 5.0, 3, 17, 500, 3.05, G, N, 2.07, .47, .097, 1, 18, 62, ¥, , N, 2.56, .19, .009, 1
PART, ROLE, NO, 148, 4, .027, ¥, ¥, 0.0000, 0, 0, 0.0, 0, 17, 500, 3.05, G, N, 2.07, .47, .097, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
PART, SOME, YES, 148, 4, .027, .036, .0015, .0017, 2, 2, 1.0, 0, 17, 500, 3.05, G, N, 2.07, .47, .097, 1, 16, 1594, 2.79, , AJ, 2.00, .27, .012, 1
PART, ALL, YES, 148, 3, .020, 0.000, .0148, .0032, 2, 2, 2.0, 0, 17, 500, 3.05, G, N, 2.07, .47, .097, 1, 12, 3001, 2.63, , AJ, 1.78, .67, .090, 0
PART, SEPARATE, YES, 148, 3, .020, .042, .0042, .0060, 3, 2, 2.0, 0, 17, 500, 3.05, G, N, 2.07, .47, .097, 1, 10, 79, 3.38, , V, 1.33, .78, .086, 1
PART, SPLIT, YES, 148, 3, .020, 0.000, .0022, .0064, 2, 2, 4.0, 3, 17, 500, 3.05, G, N, 2.07, .47, .097, 1, 28, 30, ¥, , V, .88, .16, .013, 1
PART, AUTO, YES, 148, 2, .014, 0.000, .0054, .0321, 1, 2, 1.0, 0, 17, 500, 3.05, G, N, 2.07, .47, .097, 1, 7, 22, 6.87, , N, 1.50, .50, .106, 1
PART, DIVIDE, YES, 148, 2, .014, 0.000, .0082, .0114, 2, 2, 3.0, 2, 17, 500, 3.05, G, N, 2.07, .47, .097, 1, 15, 14, 3.36, , V, 1.69, .31, .156, 1
PART, LEAVE, YES, 148, 2, .014, 0.000, .0004, 0.0000, 1, 2, 0.0, 0, 17, 500, 3.05, G, N, 2.07, .47, .097, 1, 18, 205, 3.10, , V, 2.12, .65, .045, 1
PART, OF, NO, 148, 2, .014, ¥, ¥, 0.0000, 0, 0, 0.0, 0, 17, 500, 3.05, G, N, 2.07, .47, .097, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
PART, SECTION, YES, 148, 2, .014, .322, .0059, .0231, 2, 2, 3.0, 1, 17, 500, 3.05, G, N, 2.07, .47, .097, 1, 13, 189, 3.82, , N, 1.08, .33, .007, 1
PARTICIPATE, JOIN, YES, 145, 27, .186, .039, 0.0000, 0.0000, 0, 7, 0.0, 0, 21, 22, 3.88, , V, 1.07, .14, .008, 0, 20, 65, 2.88, , V, 1.61, .39, .014, 1
PARTICIPATE, DO, YES, 145, 11, .076, .011, .0026, .0016, 2, 7, 2.0, 2, 21, 22, 3.88, , V, 1.07, .14, .008, 0, 20, 1363, 2.72, , V, 1.18, .53, .013, 0
PARTICIPATE, INVOLVE, NO, 145, 10, .069, ¥, ¥, 0.0000, 0, 0, 0.0, 0, 21, 22, 3.88, , V, 1.07, .14, .008, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
PARTICIPATE, HELP, YES, 145, 8, .055, 0.000, 0.0000, 0.0000, 0, 7, 0.0, 0, 21, 22, 3.88, , V, 1.07, .14, .008, 0, 23, 311, 2.82, , V, 1.14, .50, .052, 1
PARTICIPATE, ACTIVE, YES, 145, 7, .048, 0.000, .0013, 0.0000, 1, 7, 0.0, 0, 21, 22, 3.88, , V, 1.07, .14, .008, 0, 21, 88, ¥, , AJ, 1.50, .17, .012, 1
PARTICIPATE, PLAY, YES, 145, 5, .034, 0.000, .0091, .0034, 3, 7, 3.0, 1, 21, 22, 3.88, , V, 1.07, .14, .008, 0, 21, 200, 4.22, P, V, 1.30, .45, .045, 1
PARTICIPATE, ENTER, YES, 145, 4, .028, 0.000, 0.0000, 0.0000, 0, 7, 0.0, 0, 21, 22, 3.88, , V, 1.07, .14, .008, 0, 8, 78, 3.15, , V, 1.62, .38, .221, 1
PARTICIPATE, TALK, YES, 145, 4, .028, 0.000, .0048, .0003, 2, 7, 1.0, 0, 21, 22, 3.88, , V, 1.07, .14, .008, 0, 18, 154, 4.18, , V, 1.79, .86, .209, 0
PARTICIPATE, COOPERATE, NO, 145, 3, .021, ¥, ¥, 0.0000, 0, 0, 0.0, 0, 21, 22, 3.88, , V, 1.07, .14, .008, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
PARTICIPATE, ENGAGE, YES, 145, 3, .021, 0.000, 0.0000, .0022, 0, 7, 3.0, 1, 21, 22, 3.88, , V, 1.07, .14, .008, 0, 18, 66, ¥, G, V, 1.53, .07, .013, 1
PARTICIPATE, ENJOY, YES, 145, 3, .021, 0.000, .0007, 0.0000, 1, 7, 0.0, 0, 21, 22, 3.88, , V, 1.07, .14, .008, 0, 14, 44, 2.66, , V, 2.79, .29, .021, 1
PARTICIPATE, GAME, YES, 145, 3, .021, 0.000, .0025, .0085, 1, 7, 1.0, 0, 21, 22, 3.88, , V, 1.07, .14, .008, 0, 13, 123, 4.72, N, N, 1.62, .62, .109, 1
PARTICIPATE, INCLUDE, NO, 145, 3, .021, ¥, ¥, 0.0000, 0, 0, 0.0, 0, 21, 22, 3.88, , V, 1.07, .14, .008, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
PARTICIPATE, PART, YES, 145, 3, .021, 0.000, 0.0000, .0021, 0, 7, 1.0, 1, 21, 22, 3.88, , V, 1.07, .14, .008, 0, 17, 500, 3.05, G, N, 2.07, .47, .097, 1
PARTICIPATE, PARTAKE, NO, 145, 3, .021, ¥, ¥, 0.0000, 0, 0, 0.0, 0, 21, 22, 3.88, , V, 1.07, .14, .008, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
PARTICIPATE, SAY, YES, 145, 3, .021, 0.000, .0004, .0145, 1, 7, 2.0, 1, 21, 22, 3.88, , V, 1.07, .14, .008, 0, 13, 504, ¥, , V, 1.33, .33, .016, 1
PARTICIPATE, WORK, YES, 145, 3, .021, 0.000, .0052, .0041, 2, 7, 1.0, 0, 21, 22, 3.88, , V, 1.07, .14, .008, 0, 19, 760, 3.88, N, N, 1.63, .68, .091, 1
PARTICIPATE, ANSWER, YES, 145, 2, .014, 0.000, 0.0000, .0004, 0, 7, 1.0, 1, 21, 22, 3.88, , V, 1.07, .14, .008, 0, 9, 152, 3.85, , N, 1.44, .67, .537, 1
PARTICIPATE, ENDURE, NO, 145, 2, .014, ¥, ¥, 0.0000, 0, 0, 0.0, 0, 21, 22, 3.88, , V, 1.07, .14, .008, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
PARTICIPATE, INTERACT, NO, 145, 2, .014, ¥, ¥, 0.0000, 0, 0, 0.0, 0, 21, 22, 3.88, , V, 1.07, .14, .008, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
PARTICIPATE, SOCIALIZE, NO, 145, 2, .014, ¥, ¥, 0.0000, 0, 0, 0.0, 0, 21, 22, 3.88, , V, 1.07, .14, .008, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
PARTNER, FRIEND, YES, 145, 51, .352, .017, .0838, .0088, 8, 0, 7.0, 1, 17, 32, 5.49, , N, 3.18, .24, .009, 1, 22, 133, 4.40, , N, 2.05, .75, .268, 1
PARTNER, MATE, YES, 145, 10, .068, .021, .0059, .0753, 2, 0, 9.0, 7, 17, 32, 5.49, , N, 3.18, .24, .009, 1, 19, 21, 4.97, G, N, 3.37, .26, .013, 1
PARTNER, SEX, YES, 145, 8, .054, 0.000, .0075, .0023, 2, 0, 2.0, 2, 17, 32, 5.49, , N, 3.18, .24, .009, 1, 15, 84, 5.33, , N, 1.71, .57, .043, 1
PARTNER, SPOUSE, YES, 145, 7, .047, .024, .0078, .0115, 4, 0, 5.0, 1, 17, 32, 5.49, , N, 3.18, .24, .009, 1, 11, 3, 6.12, , N, 3.45, .64, .029, 1
PARTNER, BUDDY, YES, 145, 6, .041, 0.000, .0333, .2471, 3, 0, 2.0, 0, 17, 32, 5.49, , N, 3.18, .24, .009, 1, 3, 13, 5.45, , N, .67, 1.00, .082, 1
PARTNER, COMPANION, YES, 145, 4, .027, .014, .0154, .2344, 4, 0, 6.0, 2, 17, 32, 5.49, , N, 3.18, .24, .009, 1, 11, 19, 4.95, , N, 2.64, .46, .025, 1
PARTNER, PAL, YES, 145, 4, .027, 0.000, .0394, .2768, 2, 0, 2.0, 0, 17, 32, 5.49, , N, 3.18, .24, .009, 1, 4, 2, 5.43, , N, 1.00, .50, .093, 1
PARTNER, BOY, YES, 145, 3, .020, 0.000, .0221, .0158, 5, 0, 3.0, 0, 17, 32, 5.49, , N, 3.18, .24, .009, 1, 10, 242, 6.23, , N, 1.00, .60, .529, 1
PARTNER, LOVE, YES, 145, 3, .020, 0.000, .0154, .0007, 6, 0, 2.0, 1, 17, 32, 5.49, , N, 3.18, .24, .009, 1, 18, 232, 3.51, , N, 1.67, .78, .236, 1
PARTNER, LOVER, YES, 145, 3, .020, 0.000, .0123, .0785, 4, 0, 6.0, 3, 17, 32, 5.49, , N, 3.18, .24, .009, 1, 16, 19, 5.58, , N, 2.25, .38, .011, 1
PARTNER, COUPLE, YES, 145, 2, .014, 0.000, .0011, .0033, 2, 0, 2.0, 1, 17, 32, 5.49, , N, 3.18, .24, .009, 1, 12, 122, ¥, , N, 1.75, .58, .035, 1
PARTNER, CRIME, YES, 145, 2, .014, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 17, 32, 5.49, , N, 3.18, .24, .009, 1, 24, 34, 3.81, , N, 2.59, .59, .030, 1
