CUE, TARGET, NORMED?, #G, #P, FSG, BSG, MSG, OSG, #M, MMIAS, #O, OMIAS, QSS, QFR, QCON, QH, QPS, QMC, QPR, QRSG, QUC, TSS, TFR, TCON, TH, TPS, TMC, TPR, TRSG, TUC
TART, SOUR, YES, 148, 37, .250, .034, .1029, .0984, 5, 3, 5.0, 1, 17, 7, ¥, T, AJ, 2.36, .21, .018, 1, 13, 3, 4.54, , AJ, 1.67, .42, .203, 1
TART, SWEET, YES, 148, 33, .223, 0.000, .1422, .0997, 8, 3, 4.0, 0, 17, 7, ¥, T, AJ, 2.36, .21, .018, 1, 12, 70, 4.53, , AJ, 2.08, .67, .255, 1
TART, POP, YES, 148, 14, .095, 0.000, 0.0000, 0.0000, 0, 3, 0.0, 0, 17, 7, ¥, T, AJ, 2.36, .21, .018, 1, 15, 8, 3.85, , V, 1.79, .36, .203, 1
TART, BITTER, YES, 148, 7, .047, .014, .0353, .1622, 4, 3, 4.0, 1, 17, 7, ¥, T, AJ, 2.36, .21, .018, 1, 9, 53, 4.05, T, AJ, 1.78, .56, .041, 1
TART, TANGY, YES, 148, 6, .041, .211, 0.0000, .0570, 0, 3, 5.0, 5, 17, 7, ¥, T, AJ, 2.36, .21, .018, 1, 13, 1, ¥, , AD, 2.64, .09, .009, 1
TART, CANDY, YES, 148, 5, .034, 0.000, .0414, .0749, 4, 3, 1.0, 0, 17, 7, ¥, T, AJ, 2.36, .21, .018, 1, 14, 16, 6.56, , N, 1.14, .43, .077, 1
TART, FOOD, YES, 148, 4, .027, 0.000, .0050, 0.0000, 4, 3, 0.0, 0, 17, 7, ¥, T, AJ, 2.36, .21, .018, 1, 18, 147, 5.84, , N, 1.69, .63, .203, 1
TART, LEMON, YES, 148, 3, .020, 0.000, .0235, .0400, 3, 3, 1.0, 0, 17, 7, ¥, T, AJ, 2.36, .21, .018, 1, 11, 18, 5.98, , N, 1.82, .36, .263, 1
TART, PASTRY, YES, 148, 3, .020, 0.000, 0.0000, .0242, 0, 3, 3.0, 2, 17, 7, ¥, T, AJ, 2.36, .21, .018, 1, 22, 4, ¥, , N, 3.35, .12, 0.000, 0
TART, TASTE, YES, 148, 3, .020, 0.000, .0136, .0310, 4, 3, 4.0, 1, 17, 7, ¥, T, AJ, 2.36, .21, .018, 1, 15, 59, 4.53, , V, 2.27, .60, .046, 1
TART, BREAKFAST, YES, 148, 2, .014, 0.000, 0.0000, .0013, 0, 3, 1.0, 1, 17, 7, ¥, T, AJ, 2.36, .21, .018, 1, 10, 53, 5.88, , N, 1.20, .40, .028, 1
TART, COOKIE, YES, 148, 2, .014, 0.000, 0.0000, .0070, 0, 3, 3.0, 3, 17, 7, ¥, T, AJ, 2.36, .21, .018, 1, 17, 1, 6.30, , N, 2.24, .41, .030, 1
TART, DANISH, NO, 148, 2, .014, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 17, 7, ¥, T, AJ, 2.36, .21, .018, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
TART, JAM, YES, 148, 2, .014, 0.000, 0.0000, .0031, 0, 3, 1.0, 1, 17, 7, ¥, T, AJ, 2.36, .21, .018, 1, 12, 6, 5.59, N, V, 1.42, .25, .104, 1
TART, SLUT, NO, 148, 2, .014, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 17, 7, ¥, T, AJ, 2.36, .21, .018, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
TART, TEA, YES, 148, 2, .014, 0.000, 0.0000, .0007, 0, 3, 1.0, 1, 17, 7, ¥, T, AJ, 2.36, .21, .018, 1, 11, 28, 6.05, , N, .80, .30, .166, 1
TART, WHORE, NO, 148, 2, .014, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 17, 7, ¥, T, AJ, 2.36, .21, .018, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
TARZAN, JANE, NO, 151, 66, .437, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 9, 4, ¥, , N, 1.86, .29, .009, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
TARZAN, JUNGLE, YES, 151, 35, .232, .034, .0033, .0051, 3, 2, 1.0, 0, 9, 4, ¥, , N, 1.86, .29, .009, 0, 21, 20, 6.28, , N, 1.81, .33, .018, 1
TARZAN, APE, YES, 151, 18, .119, 0.000, .0103, .0286, 2, 2, 4.0, 2, 9, 4, ¥, , N, 1.86, .29, .009, 0, 10, 3, 6.40, , N, 3.00, .67, .136, 1
TARZAN, MAN, YES, 151, 6, .040, 0.000, .0098, 0.0000, 2, 2, 0.0, 0, 9, 4, ¥, , N, 1.86, .29, .009, 0, 9, 1207, 6.14, , N, .56, .67, .402, 1
TARZAN, MONKEY, YES, 151, 6, .040, .021, .0889, .0248, 3, 2, 3.0, 1, 9, 4, ¥, , N, 1.86, .29, .009, 0, 22, 9, 5.46, , N, 1.24, .38, .115, 1
TARZAN, CHEETAH, NO, 151, 5, .033, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 9, 4, ¥, , N, 1.86, .29, .009, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
TARZAN, GORILLA, YES, 151, 2, .013, 0.000, .0220, .0498, 1, 2, 3.0, 2, 9, 4, ¥, , N, 1.86, .29, .009, 0, 14, 0, 6.16, , N, 1.82, .36, .050, 1
TARZAN, MOVIE, YES, 151, 2, .013, 0.000, .0002, .0005, 1, 2, 1.0, 0, 9, 4, ¥, , N, 1.86, .29, .009, 0, 21, 29, 5.85, , N, 2.19, .81, .259, 1
TARZAN, TELEVISION, YES, 151, 2, .013, 0.000, .0005, .0002, 1, 2, 1.0, 0, 9, 4, ¥, , N, 1.86, .29, .009, 0, 19, 50, 6.40, , N, 1.41, .82, .067, 1
TASK, JOB, YES, 165, 61, .370, .016, .0558, .1202, 5, 1, 1.0, 0, 11, 60, 2.58, , N, 2.30, .80, .015, 1, 7, 238, 4.11, , N, 1.86, 1.00, .102, 1
TASK, WORK, YES, 165, 35, .212, 0.000, .2777, .0386, 7, 1, 2.0, 0, 11, 60, 2.58, , N, 2.30, .80, .015, 1, 19, 760, 3.88, N, N, 1.63, .68, .091, 1
TASK, CHORE, YES, 165, 24, .145, .038, .0009, .1326, 2, 1, 5.0, 4, 11, 60, 2.58, , N, 2.30, .80, .015, 1, 17, 7, 4.53, , N, 1.12, .13, .006, 1
TASK, DUTY, YES, 165, 9, .055, .027, .0026, .1381, 2, 1, 4.0, 3, 11, 60, 2.58, , N, 2.30, .80, .015, 1, 15, 61, 2.32, , N, 1.92, .46, .011, 1
TASK, FORCE, YES, 165, 9, .055, .012, 0.0000, 0.0000, 0, 1, 0.0, 0, 11, 60, 2.58, , N, 2.30, .80, .015, 1, 17, 230, 2.92, W, N, .60, .40, .006, 1
TASK, HARD, YES, 165, 4, .024, 0.000, .0328, .0028, 3, 1, 1.0, 0, 11, 60, 2.58, , N, 2.30, .80, .015, 1, 10, 202, 4.21, N, AJ, 1.00, .90, .328, 1
TASK, DO, YES, 165, 3, .018, .011, .0042, .0083, 3, 1, 1.0, 1, 11, 60, 2.58, , N, 2.30, .80, .015, 1, 20, 1363, 2.72, , V, 1.18, .53, .013, 0
TASK, ASSIGNMENT, YES, 165, 2, .012, .048, .0004, .0489, 1, 1, 3.0, 3, 11, 60, 2.58, , N, 2.30, .80, .015, 1, 13, 62, ¥, , N, 3.00, .23, .007, 1
TASK, BURDEN, YES, 165, 2, .012, .020, 0.0000, .0179, 0, 1, 3.0, 3, 11, 60, 2.58, , N, 2.30, .80, .015, 1, 17, 44, ¥, , N, 2.12, .13, .001, 1
TASK, DEED, NO, 165, 2, .012, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 11, 60, 2.58, , N, 2.30, .80, .015, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
TASK, MISSION, YES, 165, 2, .012, .027, 0.0000, .0145, 0, 1, 3.0, 3, 11, 60, 2.58, , N, 2.30, .80, .015, 1, 18, 78, ¥, , N, 1.06, .17, .011, 1
TASTE, FOOD, YES, 127, 20, .157, 0.000, .0508, .0501, 3, 0, 3.0, 1, 15, 59, 4.53, , V, 2.27, .60, .046, 1, 18, 147, 5.84, , N, 1.69, .63, .203, 1
TASTE, SMELL, YES, 127, 18, .142, .181, .0047, .0038, 3, 0, 3.0, 2, 15, 59, 4.53, , V, 2.27, .60, .046, 1, 13, 34, 4.40, , V, 1.54, .77, .284, 1
TASTE, EAT, YES, 127, 15, .118, 0.000, .0655, .0642, 3, 0, 1.0, 0, 15, 59, 4.53, , V, 2.27, .60, .046, 1, 11, 61, 4.75, , N, 1.20, .70, .181, 1
TASTE, GOOD, YES, 127, 11, .087, 0.000, .0076, 0.0000, 5, 0, 0.0, 0, 15, 59, 4.53, , V, 2.27, .60, .046, 1, 8, 807, 2.53, , AJ, .75, .75, .586, 1
TASTE, BUD, YES, 127, 10, .079, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 15, 59, 4.53, , V, 2.27, .60, .046, 1, 10, 9, 4.91, , N, .90, .10, .017, 1
TASTE, SWEET, YES, 127, 9, .071, .014, .0285, .0169, 4, 0, 4.0, 1, 15, 59, 4.53, , V, 2.27, .60, .046, 1, 12, 70, 4.53, , AJ, 2.08, .67, .255, 1
TASTE, TONGUE, YES, 127, 8, .063, .067, .0027, .0107, 1, 0, 2.0, 1, 15, 59, 4.53, , V, 2.27, .60, .046, 1, 13, 35, 6.12, , N, 1.33, .42, .062, 1
TASTE, SOUR, YES, 127, 5, .039, .020, .0325, .0315, 2, 0, 2.0, 0, 15, 59, 4.53, , V, 2.27, .60, .046, 1, 13, 3, 4.54, , AJ, 1.67, .42, .203, 1
TASTE, BITTER, YES, 127, 3, .024, .065, .0059, .0408, 2, 0, 2.0, 0, 15, 59, 4.53, , V, 2.27, .60, .046, 1, 9, 53, 4.05, T, AJ, 1.78, .56, .041, 1
TASTE, FLAVOR, YES, 127, 3, .024, .500, 0.0000, .0029, 0, 0, 2.0, 2, 15, 59, 4.53, , V, 2.27, .60, .046, 1, 9, 18, 4.03, , N, 2.44, .33, .015, 1
TASTE, MOUTH, YES, 127, 3, .024, 0.000, .0259, .0151, 2, 0, 3.0, 1, 15, 59, 4.53, , V, 2.27, .60, .046, 1, 19, 103, 5.47, , N, 1.58, .47, .098, 1
TASTE, CHOCOLATE, YES, 127, 2, .016, .020, .0041, .0089, 2, 0, 2.0, 1, 15, 59, 4.53, , V, 2.27, .60, .046, 1, 17, 9, 5.72, , N, 1.82, .71, .078, 1
TASTE, FEEL, YES, 127, 2, .016, 0.000, .0127, .0125, 2, 0, 4.0, 2, 15, 59, 4.53, , V, 2.27, .60, .046, 1, 14, 216, 3.16, , V, 1.71, .14, .264, 1
TASTE, SENSE, YES, 127, 2, .016, .035, .0038, .0387, 3, 0, 3.0, 0, 15, 59, 4.53, , V, 2.27, .60, .046, 1, 18, 311, 3.02, W, N, 1.06, .35, .011, 1
TASTE, TOUCH, YES, 127, 2, .016, .012, .0075, .0153, 2, 0, 3.0, 1, 15, 59, 4.53, , V, 2.27, .60, .046, 1, 10, 87, 4.48, , V, 1.60, .60, .265, 1
TASTY, GOOD, YES, 150, 51, .340, 0.000, .0576, 0.0000, 9, 1, 0.0, 0, 16, 2, ¥, , AJ, 2.20, .13, .026, 1, 8, 807, 2.53, , AJ, .75, .75, .586, 1
TASTY, FOOD, YES, 150, 27, .180, 0.000, .0461, .0077, 8, 1, 2.0, 1, 16, 2, ¥, , AJ, 2.20, .13, .026, 1, 18, 147, 5.84, , N, 1.69, .63, .203, 1
TASTY, YUMMY, YES, 150, 15, .100, .093, .0074, .1586, 3, 1, 5.0, 3, 16, 2, ¥, , AJ, 2.20, .13, .026, 1, 10, 0, ¥, , AJ, 2.75, .50, .018, 0
TASTY, DELICIOUS, YES, 150, 10, .067, .247, .0073, .1162, 1, 1, 5.0, 4, 16, 2, ¥, , AJ, 2.20, .13, .026, 1, 12, 4, ¥, , AJ, 2.60, .20, .024, 1
TASTY, TREAT, YES, 150, 8, .053, 0.000, 0.0000, .0203, 0, 1, 3.0, 3, 16, 2, ¥, , AJ, 2.20, .13, .026, 1, 19, 26, 3.95, T, V, 1.94, .12, .036, 1
TASTY, SWEET, YES, 150, 5, .033, 0.000, .0114, .0050, 6, 1, 2.0, 1, 16, 2, ¥, , AJ, 2.20, .13, .026, 1, 12, 70, 4.53, , AJ, 2.08, .67, .255, 1
TASTY, MORSEL, NO, 150, 3, .020, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 16, 2, ¥, , AJ, 2.20, .13, .026, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
TASTY, SMELL, YES, 150, 3, .020, 0.000, 0.0000, .0073, 0, 1, 2.0, 2, 16, 2, ¥, , AJ, 2.20, .13, .026, 1, 13, 34, 4.40, , V, 1.54, .77, .284, 1
TASTY, BITTER, YES, 150, 2, .013, 0.000, .0007, .0144, 1, 1, 1.0, 0, 16, 2, ¥, , AJ, 2.20, .13, .026, 1, 9, 53, 4.05, T, AJ, 1.78, .56, .041, 1
TASTY, CORNBEEF, YES, 150, 2, .013, 0.000, 0.0000, .0288, 0, 1, 1.0, 1, 16, 2, ¥, , AJ, 2.20, .13, .026, 1, 11, 0, ¥, , N, 2.00, .11, .006, 0
TASTY, FLAVOR, YES, 150, 2, .013, 0.000, 0.0000, .0035, 0, 1, 2.0, 2, 16, 2, ¥, , AJ, 2.20, .13, .026, 1, 9, 18, 4.03, , N, 2.44, .33, .015, 1
TASTY, ICE CREAM, YES, 150, 2, .013, 0.000, .0067, .0056, 3, 1, 3.0, 3, 16, 2, ¥, , AJ, 2.20, .13, .026, 1, 17, 45, 5.84, , N, 2.33, .40, .107, 1
TASTY, LIKE, YES, 150, 2, .013, 0.000, 0.0000, .0037, 0, 1, 1.0, 1, 16, 2, ¥, , AJ, 2.20, .13, .026, 1, 16, 1290, 2.82, N, V, 2.07, .67, .080, 1
TASTY, MEAL, YES, 150, 2, .013, 0.000, .0031, .0878, 1, 1, 1.0, 0, 16, 2, ¥, , AJ, 2.20, .13, .026, 1, 6, 30, 5.98, T, N, 2.50, .83, .033, 1
TASTY, PIZZA, YES, 150, 2, .013, 0.000, .0013, .0571, 1, 1, 3.0, 2, 16, 2, ¥, , AJ, 2.20, .13, .026, 1, 14, 3, 6.42, , N, 1.43, .43, .086, 1
TASTY, SPICY, YES, 150, 2, .013, 0.000, 0.0000, .0476, 0, 1, 2.0, 2, 16, 2, ¥, , AJ, 2.20, .13, .026, 1, 8, 1, 4.74, , AJ, 1.00, .17, .001, 1
TAVERN, BAR, YES, 147, 57, .388, 0.000, .0787, .0392, 2, 0, 3.0, 2, 8, 2, 6.18, , N, 1.50, .13, .002, 1, 13, 82, 6.40, N, N, 2.23, .46, .013, 1
TAVERN, PUB, YES, 147, 38, .259, 0.000, .0056, .1707, 2, 0, 3.0, 2, 8, 2, 6.18, , N, 1.50, .13, .002, 1, 6, 1, 6.05, , N, 3.00, .33, .004, 1
TAVERN, BEER, YES, 147, 17, .116, 0.000, .1894, .0096, 4, 0, 1.0, 0, 8, 2, 6.18, , N, 1.50, .13, .002, 1, 22, 34, 5.83, , N, 2.17, .67, .094, 1
TAVERN, DRINK, YES, 147, 8, .054, 0.000, .1959, .0119, 4, 0, 1.0, 0, 8, 2, 6.18, , N, 1.50, .13, .002, 1, 20, 82, 4.95, G, V, 2.58, .90, .117, 1
TAVERN, INN, YES, 147, 4, .027, .064, 0.0000, 0.0000, 0, 0, 0.0, 0, 8, 2, 6.18, , N, 1.50, .13, .002, 1, 10, 9, 6.80, , N, 1.00, .44, .014, 1
TAVERN, GREEN, YES, 147, 2, .014, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 8, 2, 6.18, , N, 1.50, .13, .002, 1, 17, 116, 5.46, N, N, 1.19, .94, .142, 1
TAVERN, HOUSE, YES, 147, 2, .014, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 8, 2, 6.18, , N, 1.50, .13, .002, 1, 13, 591, 6.21, , N, 1.00, .85, .223, 1
TAVERN, SALOON, YES, 147, 2, .014, 0.000, 0.0000, .2403, 0, 0, 4.0, 4, 8, 2, 6.18, , N, 1.50, .13, .002, 1, 7, 20, 6.43, , N, 1.43, 0.00, 0.000, 1
TAX, MONEY, YES, 156, 64, .410, 0.000, .0841, 0.0000, 4, 6, 0.0, 0, 16, 197, 4.28, N, N, .80, .10, .032, 0, 19, 265, 5.77, , N, 1.39, .89, .312, 1
TAX, INCOME, YES, 156, 22, .141, .225, 0.0000, .2228, 0, 6, 2.0, 2, 16, 197, 4.28, N, N, .80, .10, .032, 0, 9, 109, 4.22, , N, 1.89, .11, .032, 1
TAX, COLLECTOR, NO, 156, 6, .038, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 16, 197, 4.28, N, N, .80, .10, .032, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
TAX, GOVERNMENT, YES, 156, 5, .032, 0.000, 0.0000, .0009, 0, 6, 1.0, 1, 16, 197, 4.28, N, N, .80, .10, .032, 0, 19, 417, 4.63, , N, 1.35, .47, .047, 1
TAX, IRS, NO, 156, 5, .032, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 16, 197, 4.28, N, N, .80, .10, .032, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
TAX, EVASION, NO, 156, 3, .019, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 16, 197, 4.28, N, N, .80, .10, .032, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
TAX, SHELTER, YES, 156, 3, .019, 0.000, 0.0000, 0.0000, 0, 6, 0.0, 0, 16, 197, 4.28, N, N, .80, .10, .032, 0, 15, 70, 5.60, , N, 1.50, .21, .005, 1
TAX, DEDUCTIBLE, NO, 156, 2, .013, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 16, 197, 4.28, N, N, .80, .10, .032, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
TAX, FREE, YES, 156, 2, .013, 0.000, 0.0000, .0180, 0, 6, 3.0, 3, 16, 197, 4.28, N, N, .80, .10, .032, 0, 26, 260, 3.24, T, AJ, 1.04, .38, .008, 1
TAX, HIGH, YES, 156, 2, .013, 0.000, 0.0000, 0.0000, 0, 6, 0.0, 0, 16, 197, 4.28, N, N, .80, .10, .032, 0, 11, 497, 3.62, , AJ, .73, .55, .512, 1
TAX, LAW, YES, 156, 2, .013, 0.000, .0023, 0.0000, 1, 6, 0.0, 0, 16, 197, 4.28, N, N, .80, .10, .032, 0, 14, 299, 3.36, , N, 2.62, .69, .049, 1
TAX, LEVY, NO, 156, 2, .013, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 16, 197, 4.28, N, N, .80, .10, .032, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
TAX, PAY, YES, 156, 2, .013, 0.000, .0020, .1841, 2, 6, 1.0, 1, 16, 197, 4.28, N, N, .80, .10, .032, 0, 13, 172, 4.65, , V, 2.62, .39, .008, 1
TAX, SALE, YES, 156, 2, .013, 0.000, .0002, .0369, 1, 6, 1.0, 1, 16, 197, 4.28, N, N, .80, .10, .032, 0, 17, 44, 3.60, , N, 3.25, .44, .047, 1
TAX, STATE, YES, 156, 2, .013, 0.000, 0.0000, 0.0000, 0, 6, 0.0, 0, 16, 197, 4.28, N, N, .80, .10, .032, 0, 15, 808, 4.31, N, N, 1.07, .64, .076, 1
TAX, UNCLE SAM, NO, 156, 2, .013, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 16, 197, 4.28, N, N, .80, .10, .032, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
TAXES, MONEY, YES, 148, 55, .372, 0.000, .0562, 0.0000, 6, 3, 0.0, 0, 15, 45, ¥, , N, 1.17, 0.00, 0.000, 0, 19, 265, 5.77, , N, 1.39, .89, .312, 1
TAXES, GOVERNMENT, YES, 148, 14, .095, 0.000, .0039, .0012, 1, 3, 2.0, 1, 15, 45, ¥, , N, 1.17, 0.00, 0.000, 0, 19, 417, 4.63, , N, 1.35, .47, .047, 1
TAXES, PAY, YES, 148, 11, .074, 0.000, .0011, .1670, 3, 3, 1.0, 1, 15, 45, ¥, , N, 1.17, 0.00, 0.000, 0, 13, 172, 4.65, , V, 2.62, .39, .008, 1
TAXES, IRS, NO, 148, 8, .054, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 15, 45, ¥, , N, 1.17, 0.00, 0.000, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
TAXES, BAD, YES, 148, 4, .027, 0.000, .0040, 0.0000, 3, 3, 0.0, 0, 15, 45, ¥, , N, 1.17, 0.00, 0.000, 0, 9, 142, 3.00, , AJ, .33, .56, .571, 1
TAXES, DEATH, YES, 148, 4, .027, 0.000, 0.0000, 0.0000, 0, 3, 0.0, 0, 15, 45, ¥, , N, 1.17, 0.00, 0.000, 0, 15, 277, 3.86, , N, 1.85, .69, .170, 1
TAXES, INCOME, YES, 148, 4, .027, 0.000, 0.0000, .2030, 0, 3, 2.0, 2, 15, 45, ¥, , N, 1.17, 0.00, 0.000, 0, 9, 109, 4.22, , N, 1.89, .11, .032, 1
TAXES, SUCK, YES, 148, 3, .020, 0.000, 0.0000, .0014, 0, 3, 1.0, 1, 15, 45, ¥, , N, 1.17, 0.00, 0.000, 0, 21, 5, ¥, , V, .81, .19, .016, 0
TAXES, DEBT, YES, 148, 2, .014, 0.000, 0.0000, .0699, 0, 3, 2.0, 2, 15, 45, ¥, , N, 1.17, 0.00, 0.000, 0, 9, 13, 4.12, , N, 2.11, .22, .076, 1
TAXES, EXPENSE, YES, 148, 2, .014, 0.000, 0.0000, .1401, 0, 3, 2.0, 2, 15, 45, ¥, , N, 1.17, 0.00, 0.000, 0, 15, 50, 2.77, , N, 2.07, .07, .016, 1
TAXES, FEDERAL, YES, 148, 2, .014, 0.000, .0038, .0341, 1, 3, 2.0, 1, 15, 45, ¥, , N, 1.17, 0.00, 0.000, 0, 18, 246, ¥, , ADJ, 1.82, .24, .015, 1
TAXES, FORMS, NO, 148, 2, .014, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 15, 45, ¥, , N, 1.17, 0.00, 0.000, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
TAXES, PAIN, YES, 148, 2, .014, 0.000, 0.0000, 0.0000, 0, 3, 0.0, 0, 15, 45, ¥, , N, 1.17, 0.00, 0.000, 0, 13, 88, 4.22, , N, .92, .50, .340, 1
TAXES, POOR, YES, 148, 2, .014, 0.000, 0.0000, .0091, 0, 3, 2.0, 2, 15, 45, ¥, , N, 1.17, 0.00, 0.000, 0, 11, 113, 3.00, , AJ, .73, .27, .354, 1
TAXES, REVENUE, NO, 148, 2, .014, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 15, 45, ¥, , N, 1.17, 0.00, 0.000, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
TAXI, CAB, YES, 147, 79, .537, .386, .0013, .0347, 1, 1, 4.0, 3, 7, 16, 6.28, G, N, 1.67, .33, .211, 1, 9, 12, 6.32, , N, 2.00, .33, .210, 1
TAXI, CAR, YES, 147, 19, .129, 0.000, .0975, .0008, 4, 1, 2.0, 0, 7, 16, 6.28, G, N, 1.67, .33, .211, 1, 25, 274, 6.35, , N, 2.50, .91, .259, 1
TAXI, DRIVER, YES, 147, 14, .095, .043, .0591, .0498, 1, 1, 1.0, 1, 7, 16, 6.28, G, N, 1.67, .33, .211, 1, 16, 79, ¥, G, N, 1.88, .44, .047, 1
TAXI, YELLOW, YES, 147, 14, .095, 0.000, .0720, .0075, 1, 1, 1.0, 0, 7, 16, 6.28, G, N, 1.67, .33, .211, 1, 20, 55, 5.18, N, N, 2.21, .58, .043, 1
TAXI, FARE, NO, 147, 4, .027, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 7, 16, 6.28, G, N, 1.67, .33, .211, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
TAXI, TRANSPORTATION, YES, 147, 3, .020, 0.000, .0043, .0768, 1, 1, 1.0, 0, 7, 16, 6.28, G, N, 1.67, .33, .211, 1, 9, 43, 4.25, , N, 2.62, .63, .027, 1
TAXI, RIDE, YES, 147, 2, .014, 0.000, .0143, .0205, 2, 1, 1.0, 0, 7, 16, 6.28, G, N, 1.67, .33, .211, 1, 14, 49, 4.14, , V, 1.50, .33, .113, 1
TEA, COFFEE, YES, 149, 55, .369, .442, .0057, .0052, 1, 1, 2.0, 1, 11, 28, 6.05, , N, .80, .30, .166, 1, 13, 78, 6.43, , N, 1.08, .46, .214, 1
TEA, BAG, YES, 149, 13, .087, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 11, 28, 6.05, , N, .80, .30, .166, 1, 17, 42, 6.30, , N, 1.06, .50, .062, 1
TEA, ICE, YES, 149, 12, .081, 0.000, 0.0000, .0014, 0, 1, 2.0, 2, 11, 28, 6.05, , N, .80, .30, .166, 1, 18, 45, 6.51, G, N, 1.29, .53, .117, 1
TEA, DRINK, YES, 149, 10, .067, 0.000, .0184, .0006, 4, 1, 1.0, 0, 11, 28, 6.05, , N, .80, .30, .166, 1, 20, 82, 4.95, G, V, 2.58, .90, .117, 1
TEA, CUP, YES, 149, 8, .054, .056, .0196, .0420, 2, 1, 2.0, 0, 11, 28, 6.05, , N, .80, .30, .166, 1, 10, 45, 5.35, , N, 2.50, .70, .259, 1
TEA, LEAVES, YES, 149, 8, .054, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 11, 28, 6.05, , N, .80, .30, .166, 1, 10, 26, ¥, , N, 1.22, .33, .062, 1
TEA, HOT, YES, 149, 5, .034, 0.000, .0009, 0.0000, 1, 1, 0.0, 0, 11, 28, 6.05, , N, .80, .30, .166, 1, 8, 130, 5.03, G, AJ, 1.12, .88, .301, 1
TEA, LEMON, YES, 149, 5, .034, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 11, 28, 6.05, , N, .80, .30, .166, 1, 11, 18, 5.98, , N, 1.82, .36, .263, 1
TEA, HERBAL, NO, 149, 4, .027, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 11, 28, 6.05, , N, .80, .30, .166, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
TEA, PARTY, YES, 149, 3, .020, 0.000, 0.0000, .0040, 0, 1, 1.0, 1, 11, 28, 6.05, , N, .80, .30, .166, 1, 22, 216, 5.50, T, N, 1.29, .33, .029, 1
TEA, POT, YES, 149, 2, .013, .021, 0.0000, 0.0000, 0, 1, 0.0, 0, 11, 28, 6.05, , N, .80, .30, .166, 1, 15, 33, 5.30, N, N, 1.47, .73, .133, 1
TEACH, LEARN, YES, 164, 68, .415, .178, .0252, .0156, 6, 1, 3.0, 0, 15, 41, 1.77, , V, 2.57, .43, .118, 1, 19, 84, 3.66, , V, 3.00, .56, .114, 1
TEACH, SCHOOL, YES, 164, 14, .085, 0.000, .0916, .0301, 7, 1, 4.0, 0, 15, 41, 1.77, , V, 2.57, .43, .118, 1, 22, 492, 5.25, T, N, 3.35, .70, .086, 1
TEACH, INSTRUCT, YES, 164, 11, .067, .529, 0.0000, .0041, 0, 1, 2.0, 2, 15, 41, 1.77, , V, 2.57, .43, .118, 1, 12, 3, ¥, , V, 1.27, .27, .036, 1
TEACH, TEACHER, YES, 164, 7, .043, .020, .0202, .0435, 7, 1, 5.0, 1, 15, 41, 1.77, , V, 2.57, .43, .118, 1, 12, 80, 6.38, , N, 2.75, .50, .132, 1
TEACH, EDUCATE, YES, 164, 6, .037, .152, 0.0000, .1529, 0, 1, 4.0, 4, 15, 41, 1.77, , V, 2.57, .43, .118, 1, 7, 7, ¥, , V, 3.14, .14, .006, 1
